Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Author_LabelEncoded,Surname,First Names,ISBN Label Encoded,ISBN13 Label Encoded,Publisher_Frequency,Binding_Audible Audio,Binding_Audiobook,Binding_Board Book,Binding_Comic,Binding_Hardcover,Binding_Kindle Edition,Binding_Library Binding,Binding_Mass Market Paperback,Binding_Paperback,Binding_ebook,Bookshelves_Frequency,Exclusive_Shelf_currently-reading,Exclusive_Shelf_read,Exclusive_Shelf_to-read,Exclusive_Shelf_Frequency,Spoiler_False,Spoiler_True,Spoiler_False.1,Spoiler_True.1,My_Review_False,My_Review_True,Spoiler_False.2,Spoiler_True.2,My Rating_outlier,Average Rating_outlier,Number of Pages_outlier,Year Published_outlier,Original Publication Year_outlier
35297191,Sadness Is a White Bird,Moriel Rothman-Zecher,"Rothman-Zecher, Moriel",{},1501176269,9781500000000.0,0,4.06,Atria Books,Hardcover,275.0,2018.0,2018.0,2021-01-01,2020-11-27,to-read,to-read (#47),to-read,False,False,False,0,0,160,Rothman-Zecher, Moriel,51,51,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
11347,Sula,Toni Morrison,"Morrison, Toni",{},1400033438,9781400000000.0,0,4.02,Vintage International,Paperback,174.0,2004.0,1973.0,2021-01-01,2020-11-25,to-read,to-read (#46),to-read,False,False,False,0,0,213,Morrison, Toni,24,43,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
21028440,Letter For The King,Tonke Dragt,"Dragt, Tonke",{},1782690263,9781780000000.0,0,4.17,Pushkin Childrens Books,Paperback,512.0,2014.0,1962.0,2021-01-01,2020-11-22,to-read,to-read (#45),to-read,False,False,False,0,0,214,Dragt, Tonke,120,64,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
54409021,The Picture of Dorian Gray Illustrated,Oscar Wilde,"Wilde, Oscar",{},,9798660000000.0,5,4.12,Independently Published,Paperback,272.0,2020.0,1890.0,2020-01-01,2020-11-19,fiction,fiction (#21),read,False,False,True,1,1,169,Wilde, Oscar,301,91,1,0,0,0,0,0,0,0,0,1,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
38502290,"Are You There God? It's Me, Margarita: More Cocktails with a Literary Twist (A Tequila Mockingbird Book)",Tim Federle,"Federle, Tim",{'Lauren Mortimer': 1.0},762464151,9780760000000.0,0,3.94,Running Press Adult,Hardcover,144.0,2018.0,2018.0,2021-01-01,2020-11-19,to-read,to-read (#44),to-read,False,False,False,0,0,211,Federle, Tim,237,30,4,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
15843172,Tequila Mockingbird: Cocktails with a Literary Twist,Tim Federle,"Federle, Tim",{'Lauren Mortimer': 1.0},762448652,9780760000000.0,0,4.06,Running Press Adult,Hardcover,160.0,2013.0,2013.0,2021-01-01,2020-11-19,to-read,to-read (#43),to-read,False,False,False,0,0,211,Federle, Tim,234,30,4,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
51951268,The Wanderer's Havamal,Jackson  Crawford,"Crawford, Jackson",{},1624668429,9781620000000.0,0,4.65,"Hackett Publishing Company, Inc.",Hardcover,216.0,2019.0,2019.0,2021-01-01,2020-11-19,to-read,to-read (#42),to-read,False,False,False,0,0,101,Crawford, Jackson,104,58,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
39796904,My Lovely Wife,Samantha  Downing,"Downing, Samantha",{},,,0,3.84,Berkley Books,Hardcover,390.0,2019.0,2019.0,2021-01-01,2020-11-19,to-read,to-read (#41),to-read,False,False,False,0,0,193,Downing, Samantha,301,92,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",{},,,0,3.68,Del Rey,Hardcover,320.0,2020.0,2020.0,2021-01-01,2020-11-19,to-read,to-read (#40),to-read,False,False,False,0,0,199,Moreno-Garcia, Silvia,301,92,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
39863519,At the Wolf's Table,Rosella Postorino,"Postorino, Rosella",{'Leah Janeczko': 1.0},1250179149,9781250000000.0,0,3.56,Flatiron Books,Hardcover,275.0,2019.0,2018.0,2021-01-01,2020-11-19,to-read,to-read (#39),to-read,False,False,False,0,0,185,Postorino, Rosella,13,40,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
42190,"Wabi-Sabi: for Artists, Designers, Poets & Philosophers",Leonard Koren,"Koren, Leonard",{},1880656124,9781880000000.0,0,4.01,Stone Bridge Press,Paperback,96.0,1994.0,1994.0,2021-01-01,2020-11-19,to-read,to-read (#38),to-read,False,False,False,0,0,132,Koren, Leonard,140,70,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
50892349,"Magic Lessons (Practical Magic, #0.1)",Alice Hoffman,"Hoffman, Alice",{},1982108843,9781980000000.0,0,4.21,Simon & Schuster,Hardcover,396.0,2020.0,2020.0,2021-01-01,2020-11-19,to-read,to-read (#37),to-read,False,False,False,0,0,6,Hoffman, Alice,159,75,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
41824023,Over the Top: A Raw Journey to Self-Love,Jonathan Van Ness,"Ness, Jonathan Van",{},62906402,9780060000000.0,0,4.2,HarperAudio,Audiobook,6.0,2019.0,2019.0,2021-01-01,2020-11-19,to-read,to-read (#36),to-read,False,False,False,0,0,116,Ness, Jonathan Van,215,1,1,0,1,0,0,0,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",{},,,0,4.12,Knopf,Hardcover,264.0,2020.0,2020.0,2021-01-01,2020-11-19,to-read,to-read (#35),to-read,False,False,False,0,0,226,Gyasi, Yaa,301,92,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
4064936,Books v. Cigarettes,George Orwell,"Orwell, George",{},141036613,9780140000000.0,0,3.85,Penguin,Mass Market Paperback,126.0,2008.0,1946.0,2021-01-01,2020-11-10,"currently-reading, non-fiction","currently-reading (#3), non-fiction (#7)",currently-reading,False,False,False,1,1,83,Orwell, George,32,3,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,False,False,False
39284468,"Pen, Pencil, and Poison: A Study in Green",Oscar Wilde,"Wilde, Oscar",{},1499347421,9781500000000.0,0,3.2,CreateSpace Independent Publishing Platform,Paperback,26.0,2014.0,1885.0,2021-01-01,2020-11-10,to-read,to-read (#34),to-read,False,False,False,0,0,169,Wilde, Oscar,50,51,2,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
2442582,Penguin's Poems for Life,Laura  Barber,"Barber, Laura",{},713999616,9780710000000.0,0,3.95,Penguin Classics,Hardcover,416.0,,2007.0,2021-01-01,2020-11-09,to-read,to-read (#33),to-read,False,False,False,0,0,129,Barber, Laura,220,26,4,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",{},141014083,9780140000000.0,5,4.57,Penguin Books,Paperback,296.0,2003.0,1980.0,2021-06-03,2020-10-28,"historical-fiction, comics","historical-fiction (#2), comics (#1)",read,True,False,False,1,0,15,Spiegelman, Art,31,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
68041,"The Earthsea Quartet (Earthsea Cycle, #1-4)",Ursula K. Le Guin,"Guin, Ursula K. Le",{},140154272,9780140000000.0,0,4.29,Penguin,Paperback,691.0,1993.0,1993.0,2021-01-01,2020-10-28,to-read,to-read (#32),to-read,False,False,False,0,0,218,Guin, Ursula K. Le,26,3,8,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",{},593128486,9780590000000.0,0,3.98,Del Rey,Hardcover,336.0,2020.0,2020.0,2021-01-01,2020-10-28,to-read,to-read (#31),to-read,False,False,False,0,0,162,Novik, Naomi,202,23,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",{'Craig Raine': 1.0},,,3,3.88,Penguin,Paperback,368.0,1995.0,1955.0,2021-05-28,2020-10-25,fiction,fiction (#20),read,False,False,False,1,0,221,Nabokov, Vladimir,301,92,8,0,0,0,0,0,0,0,0,1,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
44304913,The Familiars,Stacey Halls,"Halls, Stacey",{},1785766147,9781790000000.0,0,3.88,Zaffre,Paperback,420.0,2019.0,2019.0,2021-01-01,2020-10-07,to-read,to-read (#30),to-read,False,False,False,0,0,200,Halls, Stacey,122,65,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","{'Richard J. Dunn': 0.25, 'Charlotte Brontë': 0.25, 'John Bugg': 0.25, 'Robert Heindel': 0.25}",,,0,3.89,Norton,Paperback,464.0,2002.0,1847.0,2021-01-01,2020-09-20,to-read,to-read (#29),to-read,False,False,False,0,0,70,Brontë, Emily,301,92,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
480329,The Prince,Niccolò Machiavelli,"Machiavelli, Niccolò",{'N.H. Thompson': 1.0},,,0,3.84,"Dover Publications, Incorporated",Paperback,80.0,2016.0,1513.0,2021-01-01,2020-09-08,to-read,to-read (#28),to-read,False,False,False,0,0,163,Machiavelli, Niccolò,301,92,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,True
192686,The Complete Book of the Flower Fairies,Cicely Mary Barker,"Barker, Cicely Mary",{},723248397,9780720000000.0,5,4.43,Warne,Hardcover,192.0,2002.0,1923.0,2020-09-05,2020-09-05,fantasy,fantasy (#40),read,False,False,False,1,0,45,Barker, Cicely Mary,222,27,1,0,0,0,0,1,0,0,0,0,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
40618016,Faery,Lucy Cavendish,"Cavendish, Lucy",{},1925538133,9781930000000.0,5,5.0,Blue Angel Gallery,Paperback,268.0,2017.0,2007.0,2020-09-03,2020-09-05,occult,occult (#9),read,False,False,False,1,1,137,Cavendish, Lucy,157,73,1,0,0,0,0,0,0,0,0,1,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","{'Martin Gardner': 0.5, 'John Tenniel': 0.5}",,,4,4.06,Penguin Group (USA),Paperback,239.0,2000.0,1871.0,2020-09-04,2020-09-05,childrens,childrens (#10),read,False,False,False,1,0,133,Carroll, Lewis,301,92,1,0,0,0,0,0,0,0,0,1,0,12,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
24945319,Gone with the Gin: Cocktails with a Hollywood Twist,Tim Federle,"Federle, Tim",{},762458607,9780760000000.0,3,4.15,Running Press Adult,Hardcover,152.0,2015.0,2015.0,2020-08-31,2020-08-31,"cookbook, non-fiction","cookbook (#3), non-fiction (#19)",read,False,False,False,1,1,211,Federle, Tim,236,30,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
24929,Lost,Gregory Maguire,"Maguire, Gregory",{'Douglas Smith': 1.0},60988649,9780060000000.0,0,2.83,William Morrow Paperbacks,Paperback,340.0,2002.0,2001.0,2021-01-01,2020-08-12,to-read,to-read (#27),to-read,False,False,False,0,0,85,Maguire, Gregory,212,1,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
10594929,"Out of Oz (The Wicked Years, #4)",Gregory Maguire,"Maguire, Gregory",{'Douglas Smith': 1.0},60548940,9780060000000.0,0,3.85,William Morrow,Hardcover,568.0,2011.0,2011.0,2021-01-01,2020-08-12,to-read,to-read (#26),to-read,False,False,False,0,0,85,Maguire, Gregory,206,1,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
3124249,"A Lion Among Men (The Wicked Years, #3)",Gregory Maguire,"Maguire, Gregory",{'Douglas Smith': 1.0},60548924,9780060000000.0,0,3.33,William Morrow,Paperback,312.0,2008.0,2008.0,2021-01-01,2020-08-12,to-read,to-read (#25),to-read,False,False,False,0,0,85,Maguire, Gregory,205,1,2,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
13521,"Son of a Witch (The Wicked Years, #2)",Gregory Maguire,"Maguire, Gregory","{'Douglas Smith': 0.5, 'Jelena Bojić': 0.5}",60747226,9780060000000.0,0,3.49,William Morrow Paperbacks,Paperback,352.0,2006.0,2005.0,2021-01-01,2020-08-12,to-read,to-read (#24),to-read,False,False,False,0,0,85,Maguire, Gregory,207,1,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
18943,Confessions of an Ugly Stepsister,Gregory Maguire,"Maguire, Gregory",{},60987529,9780060000000.0,0,3.54,William Morrow Paperbacks,Paperback,372.0,2000.0,1999.0,2021-01-01,2020-08-12,to-read,to-read (#23),to-read,False,False,False,0,0,85,Maguire, Gregory,211,1,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
54499026,O pequeno livro da medicina energética,Donna Eden,"Eden, Donna",{},9897390774,9789900000000.0,0,4.4,Albatroz,Paperback,103.0,2020.0,2012.0,2021-01-01,2020-08-04,to-read,to-read (#22),to-read,False,False,False,0,0,60,Eden, Donna,293,89,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
53979516,Os Ensinamentos Secretos de Todos os Tempos (#1 - Os Mistérios Eternos),Manly P. Hall,"Hall, Manly P.",{'Carla Ribeiro': 1.0},9898999411,9789900000000.0,0,4.27,Alma dos Livros,Paperback,456.0,2020.0,1928.0,2021-01-01,2020-08-04,to-read,to-read (#21),to-read,False,False,False,0,0,147,Hall, Manly P.,299,89,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
41719027,A Arte do Silêncio,Amber Hatch,"Hatch, Amber",{},9896874840,9789900000000.0,0,3.33,Pergaminho,Paperback,144.0,2018.0,2017.0,2021-01-01,2020-08-04,to-read,to-read (#20),to-read,False,False,False,0,0,9,Hatch, Amber,291,89,4,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
6289805,História de uma Gaivota e do Gato que a Ensinou a Voar,Luis Sepúlveda,"Sepúlveda, Luis",{'Pedro Tamen': 1.0},9724118487,9789720000000.0,5,4.22,ASA Editores,Paperback,128.0,2008.0,1996.0,2021-01-01,2020-08-04,Not assigned,Not assigned,read,False,False,False,1,0,139,Sepúlveda, Luis,270,86,1,0,0,0,0,0,0,0,0,1,0,11,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
904981,O Doente Molière (Literatura ou Morte),Rubem Fonseca,"Fonseca, Rubem",{},9724127575,9789720000000.0,0,3.41,Edições Asa,Paperback,144.0,2002.0,2000.0,2021-01-01,2020-08-04,to-read,to-read (#19),to-read,False,False,False,0,0,188,Fonseca, Rubem,271,86,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
54089625,uma ida ao motel e outras histórias,Bruno Vieira Amaral,"Amaral, Bruno Vieira",{},9897226737,9789900000000.0,0,3.74,Quetzal Editores,Paperback,192.0,2020.0,2007.0,2021-01-01,2020-08-04,to-read,to-read (#18),to-read,False,False,False,0,0,27,Amaral, Bruno Vieira,292,89,2,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
16130549,"Doctor Sleep (The Shining, #2)",Stephen King,"King, Stephen",{},1476727651,9781480000000.0,0,4.13,Scribner,Hardcover,531.0,2013.0,2013.0,2021-01-01,2020-08-04,to-read,to-read (#17),to-read,False,False,False,0,0,204,King, Stephen,48,50,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
11588,"The Shining (The Shining, #1)",Stephen King,"King, Stephen",{},450040186,9780450000000.0,0,4.27,New English Library (Hodder & Stoughton) ,Paperback,497.0,1980.0,1977.0,2021-01-01,2020-08-04,to-read,to-read (#16),to-read,False,False,False,0,0,204,King, Stephen,186,16,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,True,False
33358204,"Boy Erased: A Memoir of Identity, Faith, and Family",Garrard Conley,"Conley, Garrard",{},735213461,9780740000000.0,0,3.62,Penguin Publishing Group,Paperback,340.0,2017.0,2016.0,2021-01-01,2020-08-04,to-read,to-read (#15),to-read,False,False,False,0,0,81,Conley, Garrard,223,28,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
10121784,"As Mil e Uma Noites, Volume 1 of 3",Anonymous,"Anonymous, Anonymous","{'Joseph-Charles Mardrus': 0.5, 'Manuel João Gomes': 0.5}",9725646959,9789730000000.0,0,3.97,Quetzal Editores,Hardcover,747.0,2007.0,2007.0,2021-01-01,2020-08-04,to-read,to-read (#14),to-read,False,False,False,0,0,13,Anonymous, Anonymous,273,87,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
2696,The Canterbury Tales,Geoffrey Chaucer,"Chaucer, Geoffrey",{'Nevill Coghill': 1.0},140424385,9780140000000.0,0,3.52,Penguin Books,Paperback,504.0,2003.0,1400.0,2021-01-01,2020-08-04,to-read,to-read (#13),to-read,False,False,False,0,0,82,Chaucer, Geoffrey,27,3,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,True
18344469,Poema à Duração,Peter Handke,"Handke, Peter",{'José A. Palma Caetano': 1.0},9723706822,,0,4.06,Assírio e Alvim,Paperback,88.0,2002.0,1986.0,2021-01-01,2020-08-04,to-read,to-read (#12),to-read,False,False,False,0,0,175,Handke, Peter,267,92,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
1348459,The Afternoon of a Writer,Peter Handke,"Handke, Peter",{},374102074,9780370000000.0,0,3.44,"Farrar, Straus and Giroux",Hardcover,86.0,1989.0,1987.0,2021-01-01,2020-08-04,to-read,to-read (#11),to-read,False,False,False,0,0,175,Handke, Peter,180,12,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
39325105,"Harrow the Ninth (The Locked Tomb, #2)",Tamsyn Muir,"Muir, Tamsyn",{},1250313228,9781250000000.0,5,4.3,Tor.com,Hardcover,510.0,2020.0,2020.0,2023-04-29,2020-08-03,"fantasy, gothic, horror-thriller, mystery","fantasy (#67), gothic (#4), horror-thriller (#7), mystery (#4)",read,True,False,False,1,0,208,Muir, Tamsyn,16,40,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
45999768,Dreams from the Witch House: Female Voices of Lovecraftian Horror,Lynne Jamneck,"Jamneck, Lynne","{'Joyce Carol Oates': 0.05263157894736842, 'Tamsyn Muir': 0.05263157894736842, 'Cat Hellisen': 0.05263157894736842, 'Caitlín R. Kiernan': 0.05263157894736842, 'Lucy Brady': 0.05263157894736842, 'Marly Youmans': 0.05263157894736842, 'Sonya Taaffe': 0.05263157894736842, 'Gemma Files': 0.05263157894736842, 'Molly Tanzer': 0.05263157894736842, 'Kelda Crich': 0.05263157894736842, 'Karen Heuler': 0.05263157894736842, 'Lois H. Gresh': 0.05263157894736842, 'Nancy Kilpatrick': 0.05263157894736842, 'E.R. Knightsbridge': 0.05263157894736842, 'Amanda Downum': 0.05263157894736842, 'Elizabeth Bear': 0.05263157894736842, 'Sarah Monette': 0.05263157894736842, 'Cyrus Wraith Walker': 0.05263157894736842, 'Miss Mandible': 0.05263157894736842}",1725798174,9781730000000.0,0,3.92,Dark Regions Press,Paperback,354.0,2018.0,2016.0,2021-01-01,2020-08-03,to-read,to-read (#10),to-read,False,False,False,0,0,142,Jamneck, Lynne,117,63,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
54658171,O Manual da Feiticeira Moderna,Madame Ippo,"Ippo, Madame",{},9896268916,9789900000000.0,4,3.3,A Esfera dos Livros,Paperback,128.0,2020.0,2007.0,2020-08-02,2020-08-02,occult,occult (#8),read,False,False,True,1,1,143,Ippo, Madame,287,89,1,0,0,0,0,0,0,0,0,1,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
40782120,"O Tempo do Desprezo (The Witcher, #4)",Andrzej Sapkowski,"Sapkowski, Andrzej",{'Tomasz Barcinski': 1.0},9897731113,9789900000000.0,5,4.16,Saída de Emergência,Paperback,304.0,2018.0,1995.0,2020-12-24,2020-07-25,fantasy,fantasy (#41),read,False,False,False,1,1,10,Sapkowski, Andrzej,295,89,5,0,0,0,0,0,0,0,0,1,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
2887865,"O Senhor dos Anéis (O Senhor dos Anéis, #1-3)",J.R.R. Tolkien,"Tolkien, J.R.R.","{'Lenita Maria Rímoli Esteves': 0.5, 'Almiro Pisetta': 0.5}",8533613407,9788530000000.0,5,4.53,Martins Fontes,Paperback,1234.0,2001.0,1954.0,2021-01-01,2020-07-16,fantasy,fantasy (#23),read,False,False,False,1,0,99,Tolkien, J.R.R.,251,82,2,0,0,0,0,0,0,0,0,1,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,True,False,False
31935106,"The Complete Works of William Shakespeare (37 plays, 160 sonnets and 5 Poetry Books With Active Table of Contents)",William Shakespeare,"Shakespeare, William",{},,,5,4.47,FB Publishing,Kindle Edition,93.0,2016.0,1623.0,2021-01-01,2020-07-16,"play, poetry","play (#3), poetry (#4)",read,False,False,False,1,0,224,Shakespeare, William,301,92,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,True
32453282,The Collected Poems,Sylvia Plath,"Plath, Sylvia",{},,,5,4.23,Harper Perennial,Kindle Edition,341.0,2016.0,1981.0,2021-01-01,2020-07-16,poetry,poetry (#6),read,False,False,False,1,0,207,Plath, Sylvia,301,92,2,0,0,0,0,0,1,0,0,0,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
276106,The Book of Runes,Ralph H. Blum,"Blum, Ralph H.",{},312108192,9780310000000.0,5,3.75,St. Martin's Press,Hardcover,160.0,1993.0,1982.0,2021-01-01,2020-07-16,occult,occult (#2),read,False,False,False,1,1,178,Blum, Ralph H.,169,9,3,0,0,0,0,1,0,0,0,0,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
42267265,Grimório Para Aprendiz de Feiticeiro,Oberon Zell-Ravenheart,"Zell-Ravenheart, Oberon",{},8537003484,9788540000000.0,5,4.0,Madras,Paperback,720.0,2017.0,2007.0,2021-01-01,2020-07-16,occult,occult (#3),read,False,False,False,1,1,166,Zell-Ravenheart, Oberon,252,83,1,0,0,0,0,0,0,0,0,1,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
54557966,No Reino da Feitiçaria,N.A. Molina,"Molina, N.A.",{},9725761324,,3,3.0,Sílaba Editora e Distribuidora de Livros,Paperback,600.0,1997.0,2007.0,2021-01-01,2020-07-16,occult,occult (#4),read,False,False,False,1,1,161,Molina, N.A.,274,92,1,0,0,0,0,0,0,0,0,1,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
21046708,A Practical Guide to Witchcraft,Cassandra Eason,"Eason, Cassandra",{},572041187,9780570000000.0,5,3.87,Foulsham,Kindle Edition,320.0,2001.0,2001.0,2021-01-01,2020-07-16,occult,occult (#5),read,False,False,False,1,1,33,Eason, Cassandra,200,21,1,0,0,0,0,0,1,0,0,0,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
34211805,The Travelling Cat Chronicles,Hiro Arikawa,"Arikawa, Hiro",{'Philip Gabriel': 1.0},857524194,9780860000000.0,5,4.34,Random House UK,Paperback,247.0,2017.0,2012.0,2021-01-01,2020-07-16,"fiction, cats","fiction (#19), cats (#3)",read,True,False,False,1,1,90,Arikawa, Hiro,255,36,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
53958534,Wicca - Um Guia Moderno de Bruxaria e Magia,Harmony Nice,"Nice, Harmony",{},989777355X,9789900000000.0,3,3.92,Editorial Planeta,Paperback,248.0,2020.0,2019.0,2020-07-20,2020-07-16,occult,occult (#6),read,False,False,False,1,1,88,Nice, Harmony,298,89,4,0,0,0,0,0,0,0,0,1,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
53671481,"Magia: Rituais, poções e feitiços para descobrir a sua força interior",Sarah Bartlett,"Bartlett, Sarah",{},,9789900000000.0,4,3.58,Pergaminho,Hardcover,160.0,2020.0,2007.0,2020-07-20,2020-07-16,occult,occult (#7),read,False,False,True,1,1,194,Bartlett, Sarah,301,89,4,0,0,0,0,1,0,0,0,0,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
51858395,Brisingr,Christopher Paolini,"Paolini, Christopher",{'Gerard Doyle': 1.0},,,4,4.09,Dark Horse Manga,Audible Audio,272.0,2008.0,2008.0,2021-01-01,2020-07-16,Not assigned,Not assigned,read,False,False,False,1,0,44,Paolini, Christopher,301,92,42,1,0,0,0,0,0,0,0,0,0,11,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
68887,O Diário de um Mago,Paulo Coelho,"Coelho, Paulo",{},9727110800,9789730000000.0,4,3.65,Pergaminho,Paperback,284.0,1997.0,1987.0,2020-08-27,2020-07-16,fiction,fiction (#18),read,False,False,False,1,0,174,Coelho, Paulo,276,87,4,0,0,0,0,0,0,0,0,1,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
